GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1
 "27000","Minnesota",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",238951.5,240692.3,246714.2,245921.7,247968.9,251550.4,249640.4,251466.6,254042.3,259503.6,260567.2,263071.7,263718.8,264111.0,268771.4,262864.4,258769.5,258593.2,259564.7,265125.0,264652.7,269437.2,274333.7,282120.5,279666.7,286713.0,286594.2,288658.5,293357.8,294966.6,297946.0,298819.5,303223.2,305570.3,311857.2,314487.4,314781.9,321852.9,327061.8,327064.4,330675.4,331184.4,334007.5,336395.9,335237.9,338661.8,344990.0,347895.7,352479.0,351890.9,351763.0,357532.6,365203.0,371278.6,374310.0,376927.0,378234.2,381618.1,385752.1,389503.7,384500.3,348033.8,379388.3,385484.7,396993.9
 "28000","Mississippi",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",94242.4,94475.5,95113.9,98167.8,96628.4,98160.7,98187.6,98917.2,98723.4,98979.6,100966.1,102876.7,104209.2,106003.5,104950.8,102723.5,100793.4,100055.9,99287.3,99002.3,99563.9,100274.7,100445.4,99889.3,98485.9,98538.8,98419.7,99617.0,101083.6,100507.1,99291.9,97582.9,99976.5,98394.5,100507.4,98947.2,98525.5,100252.0,99632.4,99594.8,99555.9,100098.9,100316.1,100083.5,100847.8,100270.2,100028.4,100501.8,101437.5,100691.5,100906.8,101251.0,101510.4,102292.1,102126.0,102318.4,101956.7,102082.4,102924.3,103662.2,102683.4,92942.6,101006.5,102396.9,104130.9
 "28000","Mississippi",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.605,94.839,95.480,98.546,97.001,98.539,98.566,99.298,99.104,99.361,101.355,103.273,104.611,106.412,105.355,103.119,101.182,100.441,99.670,99.384,99.947,100.661,100.832,100.274,98.865,98.918,98.799,100.001,101.473,100.894,99.674,97.959,100.362,98.773,100.894,99.328,98.905,100.638,100.016,99.978,99.939,100.484,100.703,100.469,101.236,100.656,100.414,100.889,101.828,101.079,101.295,101.641,101.901,102.686,102.519,102.712,102.349,102.476,103.321,104.061,103.079,93.301,101.395,102.791,104.532
 "28000","Mississippi",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",79326.0,79874.3,81143.7,84554.2,83850.6,85808.6,86718.2,87880.5,88806.6,89800.1,92118.5,94152.8,95676.1,97839.1,97795.7,96373.5,94502.7,93524.5,92857.7,93126.7,94060.3,95232.8,95867.3,95901.5,95272.5,95941.4,96636.0,97782.6,99993.6,100201.3,99709.7,98560.8,101379.9,100047.1,102703.8,101766.1,101720.1,104109.0,103935.2,104314.8,104439.6,105403.9,106072.6,105795.4,106324.4,106289.6,106205.8,107151.7,108931.0,108580.8,109489.0,110723.7,111861.5,113782.8,113936.3,114733.4,114562.6,115174.6,116505.7,117642.3,117099.2,105681.0,115899.8,118122.3,122015.2
 "29000","Missouri",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",261044.0,262983.6,263990.8,265111.2,264668.7,266364.6,263492.7,263158.2,259537.1,263873.1,265916.9,268884.4,269025.1,274370.3,269850.6,273672.4,264701.8,263726.7,265122.7,265938.8,268455.7,269126.3,269718.4,268931.2,264932.0,265930.2,265729.2,268427.1,270109.8,269692.6,267996.4,267649.0,272422.4,271089.8,271299.7,271091.7,267792.9,271804.2,275069.9,276480.0,276534.6,277142.0,277074.3,274515.7,276087.2,275536.8,275353.6,277866.1,276445.9,278832.1,279706.2,282073.1,282684.4,285606.9,285386.8,285107.1,287010.0,286177.1,288072.0,289378.1,285612.0,259263.5,280340.8,284197.6,288450.7
 "29000","Missouri",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.092,97.814,98.188,98.605,98.440,99.071,98.003,97.879,96.532,98.144,98.905,100.008,100.061,102.049,100.368,101.789,98.453,98.090,98.609,98.913,99.849,100.098,100.319,100.026,98.538,98.910,98.835,99.838,100.464,100.309,99.678,99.549,101.324,100.829,100.907,100.829,99.602,101.094,102.309,102.833,102.854,103.080,103.054,102.103,102.687,102.483,102.414,103.349,102.821,103.708,104.033,104.914,105.141,106.228,106.146,106.042,106.750,106.440,107.145,107.631,106.230,96.430,104.269,105.704,107.286
 "29000","Missouri",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",221303.2,223832.7,226299.8,228920.4,230341.8,233748.5,233128.7,234406.1,233924.9,239386.2,242522.8,245733.5,246382.1,251977.5,250509.3,257897.6,250833.3,249900.5,251613.0,253263.5,255960.7,257702.2,258895.8,259030.8,256312.6,258670.2,260472.4,263124.9,267144.6,268789.5,269110.9,270402.8,276543.9,276003.3,277510.4,279519.4,276629.8,282380.8,287389.4,290549.0,292034.2,294230.0,295812.5,293676.7,295818.9,296803.4,297307.9,301080.3,300747.0,304106.4,306465.5,310566.7,312700.4,318559.4,319406.8,321129.7,324813.1,326229.7,329899.7,332659.7,330286.5,299130.6,325841.3,331576.5,340144.4
 "30000","Montana",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",36823.5,36764.8,37082.7,37641.5,37749.7,38224.7,38742.5,39178.9,39924.1,40454.4,40478.6,40750.6,40549.3,40333.1,40085.6,39482.8,39519.1,39137.4,39604.6,39291.4,40375.7,40460.1,40647.8,40896.6,41139.8,41294.2,41315.5,42295.5,42212.1,41917.8,42054.2,41982.1,42421.4,42330.0,42448.1,42519.1,42617.2,43154.1,43535.7,43833.5,45040.6,45227.0,45316.1,44586.1,44748.8,44127.4,44334.8,45111.9,45180.6,45774.7,45563.4,45403.9,46324.4,46621.2,46508.7,47055.7,47310.4,47518.4,48211.2,48625.3,48025.2,43805.0,46847.0,47268.3,48092.8
 "30000","Montana",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.588,87.449,88.205,89.534,89.791,90.921,92.153,93.191,94.963,96.225,96.282,96.929,96.451,95.936,95.348,93.914,94.000,93.092,94.203,93.458,96.038,96.238,96.685,97.277,97.855,98.222,98.273,100.604,100.406,99.706,100.030,99.859,100.903,100.686,100.967,101.136,101.369,102.646,103.554,104.262,107.133,107.577,107.789,106.052,106.439,104.961,105.455,107.303,107.466,108.880,108.377,107.998,110.187,110.893,110.626,111.927,112.532,113.027,114.675,115.660,114.233,104.194,111.430,112.432,114.394
 "30000","Montana",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",29781.1,29973.5,30693.6,31663.6,31885.8,32561.3,33415.7,34005.4,35160.4,36032.6,36330.1,36839.8,36790.9,37123.0,37157.5,36186.4,35950.5,35622.4,36164.7,36389.5,37690.4,37767.6,38162.2,38792.7,39725.8,40378.0,40721.8,41640.1,41924.8,41755.9,42135.0,42350.6,43025.0,42978.2,43259.9,43284.2,43613.3,44534.2,44993.7,45292.5,46061.1,46648.2,46689.4,45678.6,45346.9,45186.4,45562.2,46625.8,47227.2,48047.6,48086.5,48426.1,49821.3,50637.3,50716.4,51594.2,51910.8,52442.3,53350.6,54034.7,53284.7,47721.4,51933.5,53015.4,55106.5
 "31000","Nebraska",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",87448.4,88373.8,89567.0,90940.2,90240.1,93327.9,91077.8,91495.0,93111.0,93176.5,93100.1,94937.1,94517.4,96056.2,94766.5,90940.3,93775.8,93204.5,94365.2,96028.2,95715.7,97898.5,98588.7,99117.3,102074.1,102177.5,101727.2,104761.4,102330.3,103591.0,102188.7,102311.3,104604.2,103845.8,103996.9,103452.4,105952.6,107632.4,107646.8,108345.7,110040.6,111073.2,111169.6,110728.2,110049.7,110540.2,111878.9,113978.2,112735.5,113978.8,113898.5,114404.0,115271.3,114950.9,114460.3,115669.0,115303.5,116603.3,118246.0,119428.0,118385.2,107878.8,115887.2,117678.1,119441.1
 "31000","Nebraska",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.228,86.130,87.293,88.631,87.949,90.958,88.765,89.172,90.747,90.811,90.736,92.527,92.117,93.617,92.360,88.631,91.395,90.838,91.969,93.590,93.285,95.413,96.085,96.601,99.482,99.583,99.144,102.101,99.732,100.961,99.594,99.713,101.948,101.209,101.356,100.826,103.262,104.899,104.914,105.595,107.246,108.253,108.347,107.917,107.255,107.733,109.038,111.084,109.873,111.085,111.006,111.499,112.344,112.032,111.554,112.732,112.376,113.643,115.244,116.396,115.379,105.140,112.945,114.690,116.408
 "31000","Nebraska",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",72359.4,73325.2,74612.3,76183.1,76197.7,79284.7,78292.8,79357.2,81977.8,82635.3,83264.4,85320.9,85112.2,86856.1,86569.6,84107.4,86576.6,85837.0,86826.0,89189.8,89019.5,91492.3,92663.9,93966.2,98590.1,99257.8,99801.1,102167.6,100914.4,103089.0,102659.7,103758.1,107081.3,106224.4,106591.6,106170.0,108975.4,111826.7,111760.6,112984.6,114443.4,115901.9,116458.6,115851.8,114780.7,115866.7,117287.7,119581.8,119240.9,120913.0,121249.2,122395.8,123874.5,124474.0,124122.7,126350.2,126562.5,128850.5,131433.2,133201.0,132719.5,119692.3,129761.5,133061.6,137268.4
 "32000","Nevada",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",135633.9,139612.3,139351.5,140588.0,143566.7,145437.9,144402.3,144999.6,144065.8,143455.5,143898.8,145840.1,142010.7,139709.3,138558.9,134075.9,129726.2,126981.8,125678.9,126048.0,126438.1,128491.2,130092.8,130493.3,129037.0,131019.9,129571.3,129364.1,128929.8,128093.3,127593.8,126539.3,128438.9,127424.8,128114.1,129387.1,128567.2,128648.8,129432.9,130971.9,132440.9,134748.2,135631.0,136748.7,136709.7,136994.7,140886.2,139965.1,142205.9,142933.5,144909.1,144315.2,148151.5,148924.1,149691.9,151884.3,152088.2,152758.8,154518.2,155549.2,153612.4,133952.7,148792.5,150313.8,154246.3
 "32000","Nevada",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",106.139,109.252,109.048,110.016,112.347,113.811,113.001,113.468,112.737,112.260,112.607,114.126,111.129,109.328,108.428,104.920,101.516,99.368,98.349,98.638,98.943,100.549,101.803,102.116,100.977,102.528,101.395,101.233,100.893,100.238,99.847,99.022,100.509,99.715,100.254,101.251,100.609,100.673,101.286,102.491,103.640,105.446,106.137,107.011,106.981,107.204,110.249,109.528,111.282,111.851,113.397,112.932,115.934,116.539,117.140,118.856,119.015,119.540,120.917,121.723,120.208,104.823,116.436,117.627,120.704
 "32000","Nevada",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",112583.7,116954.3,118096.4,120589.8,124261.8,127134.0,127411.3,129226.2,129899.4,130293.2,131678.9,134098.7,130740.2,129503.3,129600.3,126538.1,123003.3,120580.0,119663.4,120704.0,121317.9,123109.5,124703.1,125478.6,124743.6,127639.6,126986.0,127333.1,128054.9,127854.2,127883.1,127364.1,129759.5,129408.6,130925.5,132652.9,132157.9,133269.5,135056.4,137589.7,139751.9,143247.0,144812.6,146404.5,146595.5,148310.2,153274.2,152969.0,156116.5,157310.6,160118.7,160465.4,165749.2,167903.1,169764.1,173301.9,174546.7,176843.8,179655.6,181751.6,180034.0,156421.3,175509.0,178426.2,185163.2
 "33000","New Hampshire",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",63902.1,64326.8,64624.5,64546.7,65183.8,65112.7,65656.6,67754.4,65155.1,66512.1,65413.4,65617.9,65800.6,65527.0,65093.0,63420.6,63521.4,63501.0,65251.1,65404.9,65188.8,66856.4,66914.3,66882.6,65905.7,66952.6,66654.1,67924.8,67095.7,67357.2,67780.1,68309.6,68213.9,67849.4,68104.1,68330.4,67916.4,69533.8,69537.3,71038.3,70026.8,71391.6,71341.4,72916.5,72358.2,72985.5,73462.2,73285.0,73422.5,73561.3,75041.6,74989.0,75959.1,76129.9,76433.4,76138.6,77656.1,77102.0,77153.8,77049.4,76630.5,68288.4,74396.5,75100.8,76632.1
 "33000","New Hampshire",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.480,95.108,95.548,95.433,96.375,96.270,97.074,100.176,96.332,98.339,96.714,97.017,97.287,96.882,96.241,93.768,93.917,93.887,96.474,96.702,96.382,98.848,98.933,98.887,97.442,98.990,98.549,100.427,99.202,99.588,100.214,100.996,100.855,100.316,100.693,101.027,100.415,102.806,102.812,105.031,103.535,105.553,105.479,107.808,106.982,107.910,108.615,108.353,108.556,108.761,110.950,110.872,112.306,112.559,113.008,112.572,114.815,113.996,114.073,113.918,113.299,100.965,109.996,111.037,113.301
 "33000","New Hampshire",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",55528.6,56119.7,56705.0,57034.0,58095.2,58439.8,59380.7,61666.4,59886.1,61419.2,60652.4,60887.1,61063.4,60915.2,61037.5,60445.2,60943.5,60994.2,62745.9,62952.1,62716.8,64512.7,64668.4,64784.9,64030.4,65359.3,65551.3,66857.2,66545.5,67232.3,67939.4,68825.4,69022.2,68970.0,69623.9,70366.0,70085.9,72086.1,72517.3,74528.4,73893.0,75659.1,75969.5,77806.4,77371.8,78399.0,79092.7,79172.4,79505.6,79882.8,81823.7,82141.6,83555.8,84431.3,85107.0,85242.5,87338.2,87343.0,87840.4,88014.8,88126.5,78691.2,86319.2,87300.2,89604.7
 "34000","New Jersey",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",509324.6,511090.2,515745.1,516303.7,520164.6,526247.4,523099.0,525859.1,520313.6,526488.1,526465.4,533376.9,538887.7,538327.2,533830.8,519852.6,510201.1,506920.9,511084.2,515123.8,517294.6,515525.9,517714.4,515067.1,506377.0,510205.8,509523.7,516986.8,520654.6,518668.6,522756.7,516196.2,530374.5,525806.5,525274.4,526104.2,521418.5,524126.6,525817.4,526319.0,532833.1,535671.9,536899.9,535733.1,540492.4,538903.8,540502.9,541622.0,535106.9,539262.9,543072.0,545184.8,544460.3,548025.2,550326.4,553191.4,553977.1,554616.1,558114.0,560216.6,555552.2,497613.7,538512.1,544857.2,552320.2
 "34000","New Jersey",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.028,98.368,99.264,99.372,100.115,101.285,100.679,101.211,100.143,101.332,101.327,102.658,103.718,103.610,102.745,100.055,98.197,97.566,98.367,99.144,99.562,99.222,99.643,99.134,97.461,98.198,98.067,99.503,100.209,99.827,100.614,99.351,102.080,101.201,101.098,101.258,100.356,100.877,101.203,101.299,102.553,103.099,103.336,103.111,104.027,103.721,104.029,104.244,102.991,103.790,104.524,104.930,104.791,105.477,105.920,106.471,106.622,106.745,107.419,107.823,106.926,95.774,103.646,104.867,106.304
 "34000","New Jersey",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",433344.8,436775.6,444137.2,447717.7,455142.7,464970.2,465995.2,471162.7,471325.0,479650.4,482018.5,488786.2,495213.2,495367.7,497116.2,491724.5,485642.1,482099.4,486585.6,490511.2,492982.2,493602.0,496993.6,496333.5,490032.6,497051.5,500546.4,508206.6,515878.5,517188.4,524443.1,520766.1,537130.3,534306.9,536334.9,541613.6,537757.9,543121.9,548550.7,552430.8,563068.3,568477.9,572532.3,572387.6,578736.1,579217.4,582250.8,585813.2,580840.8,587197.6,594660.7,600087.4,602099.5,611207.8,615866.2,622743.8,626257.5,631545.7,638363.6,642967.7,641665.5,574017.5,625658.8,634902.6,649828.7
 "35000","New Mexico",6,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",83930.8,84259.9,83411.4,83573.3,85561.8,85664.4,85784.1,86398.9,85854.3,86623.2,87212.7,86207.8,84870.7,84953.4,85507.4,88420.2,88372.2,87232.5,87525.1,87417.3,86548.2,86334.3,86712.2,88620.6,85606.8,87026.1,87431.6,88835.4,88018.8,88880.1,87485.2,86195.1,86579.7,86322.4,86387.8,87209.3,86905.6,88400.9,90084.1,92098.2,91808.7,91442.2,91778.2,91688.9,91944.2,91691.1,91340.9,91879.2,91508.3,91638.1,92002.5,91940.5,92873.7,93593.5,93896.1,95120.5,96822.0,98204.1,99808.2,100228.6,99030.8,91126.5,96089.7,96676.3,97736.0
 "35000","New Mexico",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.762,96.138,95.170,95.355,97.623,97.740,97.877,98.578,97.957,98.834,99.507,98.360,96.835,96.929,97.561,100.885,100.830,99.530,99.863,99.740,98.749,98.505,98.936,101.113,97.675,99.294,99.757,101.358,100.427,101.409,99.818,98.346,98.785,98.491,98.566,99.503,99.157,100.863,102.783,105.081,104.751,104.333,104.716,104.614,104.905,104.617,104.217,104.831,104.408,104.556,104.972,104.901,105.966,106.787,107.133,108.530,110.471,112.048,113.878,114.358,112.991,103.973,109.635,110.305,111.514
 "35000","New Mexico",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",72212.4,73159.1,73855.8,75421.8,76645.1,77082.2,77642.6,78216.2,78490.7,80258.7,81567.8,81856.3,81726.4,84242.9,84832.6,83963.1,82193.6,81096.4,81772.2,82899.0,83218.3,82964.5,83713.8,86255.0,84391.8,86723.3,87231.2,88386.8,87916.2,88512.5,87432.2,86718.3,87731.0,88014.4,88792.4,89594.3,90185.6,92220.8,93632.8,94305.9,91288.1,91810.7,91490.1,90699.0,89730.8,91058.4,91370.2,92801.5,93475.1,93831.2,94587.7,95932.7,98015.9,99708.2,100660.7,101934.9,102971.8,104682.2,106005.0,106914.4,104461.6,93367.1,100776.8,102635.0,106380.1
 "36000","New York",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",1149324.5,1161050.6,1173769.1,1186416.4,1204384.4,1195324.3,1187107.4,1199963.0,1237931.7,1199973.3,1193769.3,1182336.8,1196012.6,1179825.8,1181960.6,1153861.3,1171949.8,1223081.5,1237292.8,1252699.8,1267852.0,1285548.5,1266068.1,1252419.3,1278289.0,1264859.4,1261073.7,1277844.8,1297972.3,1318357.8,1331269.2,1346003.8,1313579.1,1321719.4,1327387.5,1339274.1,1330951.5,1340372.0,1354218.9,1364696.8,1364384.4,1379912.4,1381233.8,1363399.0,1398438.6,1401470.2,1391395.3,1399590.7,1422244.9,1411354.5,1420018.3,1446004.1,1458221.8,1468729.1,1475062.3,1466294.1,1483711.0,1492559.1,1490835.2,1495608.7,1472028.6,1315024.0,1404848.2,1417744.9,1440634.5
 "36000","New York",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.846,87.732,88.693,89.649,91.007,90.322,89.701,90.673,93.542,90.673,90.205,89.341,90.374,89.151,89.312,87.189,88.556,92.420,93.493,94.658,95.803,97.140,95.668,94.636,96.591,95.576,95.290,96.558,98.079,99.619,100.595,101.708,99.258,99.873,100.301,101.199,100.571,101.282,102.329,103.120,103.097,104.270,104.370,103.022,105.670,105.899,105.138,105.757,107.469,106.646,107.301,109.264,110.187,110.981,111.460,110.797,112.114,112.782,112.652,113.013,111.231,99.367,106.154,107.129,108.859
 "36000","New York",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",988106.0,1002916.1,1019942.8,1037758.5,1062518.8,1063982.1,1063746.1,1084291.9,1131772.5,1103240.4,1105567.8,1098413.6,1113171.4,1098188.6,1105619.6,1089567.4,1104993.0,1150523.7,1164277.3,1184181.6,1202784.0,1228293.1,1213670.3,1205193.0,1233701.4,1228438.3,1234301.8,1252669.0,1285455.8,1313917.6,1335168.0,1359061.7,1334470.2,1351477.4,1368066.2,1393837.8,1393629.2,1413271.9,1438376.9,1457618.6,1466074.9,1490925.5,1500666.7,1484816.2,1530706.0,1546419.2,1544558.6,1562267.1,1591432.8,1587931.5,1607486.4,1648710.1,1675422.0,1703877.1,1720476.0,1720265.7,1746190.9,1771545.4,1779739.8,1791566.8,1778240.0,1587879.2,1705127.0,1724932.8,1758070.7
 "37000","North Carolina",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",402902.9,403129.0,407391.8,411752.0,428580.3,431655.2,431467.4,435481.8,437892.1,435256.8,434523.6,439396.6,448461.8,451605.8,449026.8,437356.8,418952.6,423875.2,430150.8,436996.6,430092.2,432202.7,433615.8,439756.1,436945.0,442169.3,436553.7,438025.7,443318.5,438383.9,439903.9,436552.3,441335.5,442286.8,447697.2,449118.8,452209.2,453068.0,457368.3,458537.4,466769.5,470194.6,470784.7,470393.7,474710.5,474387.8,477449.5,483547.5,485660.2,486750.7,488842.1,494853.5,497314.5,503155.9,502254.5,505095.3,506881.6,509507.3,513146.8,516623.8,512065.9,467579.4,504659.2,510653.5,518766.9
 "37000","North Carolina",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.665,91.716,92.686,93.678,97.507,98.206,98.163,99.077,99.625,99.026,98.859,99.967,102.030,102.745,102.158,99.503,95.316,96.436,97.864,99.421,97.851,98.331,98.652,100.049,99.410,100.598,99.321,99.656,100.860,99.737,100.083,99.320,100.409,100.625,101.856,102.179,102.882,103.078,104.056,104.322,106.195,106.974,107.109,107.020,108.002,107.928,108.625,110.012,110.493,110.741,111.217,112.584,113.144,114.473,114.268,114.915,115.321,115.918,116.746,117.537,116.501,106.379,114.815,116.179,118.025
 "37000","North Carolina",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",346098.6,346908.1,353288.7,359053.6,376061.1,381939.2,384233.5,388962.0,395092.3,395396.2,395827.9,400212.5,409759.3,413129.8,416799.4,412571.2,398431.2,402789.4,409551.0,416559.8,409784.1,413754.6,416021.8,423279.4,421639.0,428885.5,427113.0,428639.9,437572.2,436567.4,442306.8,441712.3,448151.9,450066.3,457991.5,464857.3,468705.8,472139.3,480179.3,484016.5,495251.8,502062.4,506448.0,507471.3,513542.7,516445.9,521293.0,530144.7,534530.3,536556.7,541827.7,551248.2,556731.6,567963.7,569085.4,576026.0,581020.2,588477.4,595117.9,601787.9,600630.9,546775.7,594125.5,603012.6,619594.6
 "38000","North Dakota",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",28990.4,29151.2,29142.8,29381.4,29835.1,30513.2,30383.0,30753.8,31107.8,31466.4,31875.4,32711.9,33703.0,34121.0,34743.6,34649.9,35081.5,34844.2,35638.6,35624.3,36461.4,37678.1,38436.8,39323.6,39569.6,40897.4,42447.4,45919.6,48765.5,51786.6,52801.3,53145.3,51225.9,51865.2,53090.4,53360.5,54299.9,56335.5,57259.0,58324.1,57045.8,54917.5,54363.1,53943.1,52251.6,50780.9,50897.6,50619.1,50979.0,51693.0,51217.2,51275.7,52763.7,53402.3,53878.3,53847.1,53836.8,54045.7,53935.9,53902.4,53687.7,49524.9,52089.7,52782.2,53758.7
 "38000","North Dakota",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",56.156,56.468,56.451,56.914,57.792,59.106,58.854,59.572,60.258,60.952,61.745,63.365,65.285,66.094,67.300,67.119,67.955,67.495,69.034,69.006,70.628,72.985,74.454,76.172,76.649,79.221,82.223,88.949,94.462,100.314,102.279,102.946,99.228,100.466,102.839,103.362,105.182,109.125,110.914,112.977,110.501,106.378,105.305,104.491,101.215,98.366,98.592,98.052,98.749,100.132,99.211,99.324,102.206,103.443,104.365,104.305,104.285,104.690,104.477,104.412,103.996,95.933,100.901,102.242,104.134
 "38000","North Dakota",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",24097.5,24308.3,24501.2,24937.5,25434.1,26124.3,26363.7,26914.0,27712.2,28340.5,29014.6,30059.6,31039.9,31861.2,32593.4,31913.9,31830.1,31664.6,32421.2,33042.9,34124.2,35183.0,36101.2,37349.2,38436.4,40237.4,41928.0,45148.0,48536.4,51358.6,52800.5,53803.0,52424.7,53229.5,54801.4,54477.9,56154.0,58901.0,59692.5,59972.1,56604.9,55529.3,54542.6,53599.5,50880.3,50457.7,50851.6,50979.4,52092.8,52847.1,52373.8,53114.7,55044.9,56159.6,56912.7,57029.9,56696.4,57356.8,57198.6,57471.9,56417.5,49880.8,54043.7,55789.8,58777.0
 "39000","Ohio",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",539674.0,543135.4,547260.7,546955.5,542326.0,543048.1,541378.7,539721.8,541209.4,541118.1,542446.7,541931.4,541116.4,543221.7,535316.1,512760.4,510835.5,503435.7,504203.0,508291.0,511129.5,517321.5,524647.0,528104.6,529240.1,533365.4,537145.1,546582.5,539979.6,543015.7,542065.8,538468.4,547480.0,546648.6,551497.3,557143.2,558649.8,569378.4,577956.9,579713.7,577551.3,580068.1,578806.7,583346.8,580248.9,584164.5,586547.5,589218.0,589662.3,591633.8,594012.4,595594.4,600599.8,604794.4,609132.7,610039.3,612953.0,612732.4,616955.4,619256.7,610345.8,552235.0,597309.0,604588.8,613968.9
 "39000","Ohio",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.777,100.417,101.179,101.123,100.267,100.400,100.092,99.785,100.060,100.044,100.289,100.194,100.043,100.433,98.971,94.801,94.445,93.077,93.219,93.974,94.499,95.644,96.998,97.638,97.848,98.610,99.309,101.054,99.833,100.394,100.219,99.554,101.220,101.066,101.963,103.006,103.285,105.268,106.854,107.179,106.779,107.245,107.012,107.851,107.278,108.002,108.443,108.936,109.019,109.383,109.823,110.115,111.041,111.816,112.618,112.786,113.325,113.284,114.065,114.490,112.843,102.099,110.432,111.778,113.512
 "39000","Ohio",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",458210.0,462923.7,469805.0,472632.9,472367.5,476954.5,479025.1,480455.7,486960.6,489797.0,493182.2,493355.1,493727.8,496968.8,494826.6,480913.2,481448.4,474104.9,475697.2,480843.4,484406.6,492786.8,501523.9,507113.4,511054.7,518679.5,526956.4,536729.3,534566.0,541486.3,544237.8,543239.4,554123.3,554661.0,562202.6,572760.3,575540.2,589356.0,601565.1,605043.5,603440.1,609109.9,609917.9,614818.7,611250.3,619778.9,624490.1,630650.9,634358.3,638461.8,644944.3,651641.3,662028.3,673002.2,680592.9,684495.3,688012.2,691884.6,698180.8,703368.9,696274.2,626275.4,683460.1,694139.4,713507.0
